"id","demand_zone_id","zone_id","status","name","created_at","updated_at","created_by","updated_by"
2493,22,457,active,Sarolangun,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2494,22,458,active,Sungai Penuh,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2495,22,459,active,Tanjung Jabung East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2496,22,460,active,Tanjung Jabung West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2497,22,461,active,Tebo,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2498,22,462,active,Musi Banyuasin,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2499,22,463,active,Banyuasin,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2500,22,464,active,Musi Rawas North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2501,22,465,active,Banyuasin East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2502,22,466,active,Prabumulih,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2503,22,467,active,Ogan Ilir,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2504,22,468,active,Ogan Komering Ilir,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2505,22,469,active,Ogan Komering Ulu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2506,22,470,active,Ogan Komering Ulu East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2507,22,471,active,Ogan Komering ulu South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2508,22,473,active,Bengkalis East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2509,22,474,active,Pringsewu North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2510,22,475,active,Lampung Central,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2511,22,476,active,Kotabumi,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2512,22,477,active,Tulang Bawang West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2513,22,478,active,Tulang Bawang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2514,22,479,active,Mesuji,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2515,22,480,active,Sukadana,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2516,22,481,active,Boyolali Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2517,22,482,active,Buleleng East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2518,22,483,active,Kubu Raya,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2519,22,484,active,Boalemo,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2520,22,485,active,Bolaang Mongondow North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2521,22,486,active,Bolaang Mongondow,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2522,22,487,active,Kotamobagu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2523,22,488,active,Minahasa Southeast,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2524,22,489,active,Minahasa,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2525,22,490,active,Minahasa North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2526,22,491,active,Tojo Una Una,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2527,22,492,active,Lombok West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2528,22,493,active,Bangka West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2529,22,499,active,Sumenep Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2530,22,500,active,Sumenep East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2531,22,501,active,Bangkalan East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2532,22,502,active,Sambas,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2533,22,503,active,Singkawang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2534,22,504,active,Bengkayang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2535,22,505,active,Mempawah,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2536,22,506,active,Landak,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2537,22,507,active,Sanggau,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2538,22,508,active,Sekadau,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2539,22,509,active,Sintang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2540,22,510,active,Melawi,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2541,22,511,active,Kapuas Hulu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2542,22,512,active,Kayong Notrh,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2543,22,513,active,Ketapang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2544,22,514,active,Kubu East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2545,22,515,active,Tanah Bambu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2546,22,516,active,Tanah Laut,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2547,22,517,active,Balangan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2548,22,518,active,Barito East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2549,22,519,active,Barito South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2550,22,520,active,Kutai East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2551,22,521,active,Kutai Kartanegara North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2552,22,522,active,Kutai West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2553,22,523,active,Barito Kuala,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2554,22,524,active,Solok Central,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2555,22,525,active,Sigi,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2556,22,526,active,Parigi Moutong,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2557,22,527,active,Morowali North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2558,22,528,active,Morowali,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2559,22,529,active,Sabang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2560,22,530,active,Aceh Besar,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2561,22,531,active,Aceh Jaya,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2562,22,532,active,Nagan Raya,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2563,22,533,active,Aceh West Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2564,22,534,active,Aceh South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2565,22,535,active,Subulusallam,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2566,22,536,active,Piddie Jaya,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2567,22,537,active,Bireuen,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2568,22,538,active,Aceh Central,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2569,22,539,active,Gayo Lues,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2570,22,540,active,Aceh North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2571,22,541,active,Aceh East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2572,22,542,active,Bener Meriah,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2573,22,543,active,Aceh West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2574,22,544,active,Purworejo South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2575,22,545,active,Kuningan Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2576,22,546,active,Banyumas,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2577,22,547,active,Purbalingga North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2578,22,548,active,Majenang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2579,22,549,active,Jember West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2580,22,550,active,Barito North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2581,22,551,active,Kotabaru,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2582,22,552,active,Dumai,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2583,22,553,active,Siak,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2584,22,554,active,Kampar West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2585,22,555,active,Rokan Hilir North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2586,22,556,active,Kuantan Singingi,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2587,22,557,active,Serang Central,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2588,22,558,active,Bengkulu Central,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2589,22,559,active,Seluma,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2590,22,560,active,Kepahiang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2591,22,561,active,Rajeng Lebong,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2592,22,562,active,Bengkulu Kabupaten North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2593,22,563,active,Bengkulu South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2594,22,564,active,Muko Muko,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2595,22,565,active,Kabupaten Muara Enim,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2596,22,566,active,Lampung West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2597,22,567,active,Way Kanan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2598,22,568,active,Pesawaran,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2599,22,569,active,Garut North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2600,22,570,active,Majalengka South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2601,22,571,active,Boyolali North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2602,22,572,active,Purbalingga East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2603,22,573,active,Ngawi West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2604,22,574,active,Ngawi East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2605,22,575,active,Situbondo West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2606,22,576,active,Gianyar North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2607,22,577,active,Karangasem Central,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2608,22,578,active,Sragen Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2609,22,579,active,Indragiri Hulu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2610,22,580,active,Kerinci Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2611,22,581,active,Pandeglang South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2612,22,582,active,Kefamenanu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2613,22,583,active,Lombok North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2614,22,584,active,Lombok Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2615,22,585,active,Magetan West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2616,22,586,active,Rembang North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2617,22,587,active,Blitar South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2618,22,588,active,Bojonegoro South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2619,22,589,active,Sragen North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2620,22,590,active,Banyuwangi North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2621,22,591,active,Lamongan South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2622,22,592,active,Kendal Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2623,22,593,active,Pesisir West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2624,22,594,active,Martapura,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2625,22,595,active,Kulon Progo North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2626,22,596,active,Grobogan South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2627,22,597,active,Seruyan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2628,22,598,active,Padang Pariaman North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2629,22,599,active,Murung Raya,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2630,22,600,active,Kotabaru Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2631,22,601,active,Pulang Pisau,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2632,22,602,active,Bengkalis Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2633,22,603,active,Pati South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2634,22,604,active,Sumbawa,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2635,22,605,active,Rembang South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2636,22,606,active,Lebak,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2637,22,607,active,Sumbawa West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2638,22,608,active,Kepulauan Meranti,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2639,22,609,active,Kaur,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2640,22,610,active,Bima,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2641,22,611,active,Timor Tengah South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2642,22,612,active,Lebong Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2643,22,613,active,Flores East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2644,22,614,active,Dompu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2645,22,615,active,Bima Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2646,22,616,active,Ende,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2647,22,617,active,Manggarai,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2648,22,618,active,Bulungan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2649,22,619,active,Kolaka East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2650,22,620,active,Bombana,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2651,22,621,active,Cianjur South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2652,22,622,active,Penukal Abab Pematang Ilir,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2653,22,623,active,Blora East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2654,22,624,active,Belu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2655,22,625,active,Buleleng Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2656,22,629,active,Sikka,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2657,22,630,active,Malinau,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2658,22,631,active,Donggala,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2659,22,632,active,Gunung Mas,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2660,22,633,active,Bekasi North New,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2661,22,634,active,Bangli North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2662,22,635,active,Bolaang Mongondow East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2663,22,636,active,Sumba East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2664,22,637,active,Manggarai Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2665,22,638,active,Lebak South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2666,22,639,active,Sumba West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2667,22,640,active,Wakatobi,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2668,22,641,active,Halmahera West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2669,22,642,active,Halmahera North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2670,22,643,active,Tidore,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2671,22,644,active,Jember East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2672,22,645,active,Ngada,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2673,22,646,active,Lembata,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2674,22,647,active,Bone Bolango,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2675,22,648,active,Tabanan Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2676,22,660,active,Untitled polygon,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2677,22,663,active,Halomedika Rancasari,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2678,22,665,active,Intibios Bandung,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2679,22,666,active,Partner Clinic Intibios Bandung,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2680,22,667,active,Apt. Halomedika Rancasari,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2681,22,670,active,Kuta Selatan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
